"","V1","V2","long","lat"
"787","MCDONALD'S","2410 CONEY ISLAND AVE,BROOKLYN NY,11223",-73.9614416,40.5980829
"788","MCDONALD'S","880 CONEY ISLAND AVE,BROOKLYN NY,11218",-73.9681489,40.6357931
"789","MCDONALD'S","3550 CONNER ST,BRONX NY,10475",-73.8269214,40.8856258
"790","MCDONALD'S","7002 COOPER AVENUE,QUEENS NY,11385",-73.8803351,40.7017284
"791","MCDONALD'S","82 COURT STREET,BROOKLYN NY,11201",-73.9918551,40.6914099
"792","MCDONALD'S","15940 CROSS BAY BOULEVARD,QUEENS NY,11414",-73.839959,40.6578075
"793","MCDONALD'S","114 DELANCEY ST,MANHATTAN NY,10002",-73.9883001,40.7189318
"794","MCDONALD'S","208 DYCKMAN ST,MANHATTAN NY,10040",-73.9273139,40.8651344
"795","MCDONALD'S","26 E 23RD ST,MANHATTAN NY,10010",-73.9878773,40.7405722
"796","MCDONALD'S","404 EAST   14 STREET,MANHATTAN NY,10009",-73.9823654,40.7309045
"797","MCDONALD'S","336 EAST   23 STREET,MANHATTAN NY,10010",-73.9794773,40.7370237
"798","MCDONALD'S","18 EAST   42 STREET,MANHATTAN NY,10017",-73.9803044,40.7529395
"799","MCDONALD'S","14 EAST   47 STREET,MANHATTAN NY,10017",-73.9778118,40.7561728
"800","MCDONALD'S","145 EAST  125 STREET,MANHATTAN NY,10035",-73.9370804,40.8044996
"801","MCDONALD'S","513 EAST  138 STREET,BRONX NY,10454",-73.918806,40.8076725
"802","MCDONALD'S","279 EAST  149 STREET,BRONX NY,10451",-73.9221759,40.817504
"803","MCDONALD'S","5167 EAST  161 STREET,BRONX NY,10451",-73.9252904,40.828054
"804","MCDONALD'S","86 EAST  167 STREET,BRONX NY,10452",-73.9199468,40.8350136
"805","MCDONALD'S","101 EAST  170 STREET,BRONX NY,10452",-73.9155153,40.8397046
"806","MCDONALD'S","300 EAST  204 STREET,BRONX NY,10467",-73.8787725,40.8728659
"807","MCDONALD'S","724 EAST  241 STREET,BRONX NY,10470",-73.849465,40.9026558
"808","MCDONALD'S","372 EAST FORDHAM ROAD,BRONX NY,10458",-73.8924904,40.8616747
"809","MCDONALD'S","1212 EAST GUNHILL ROAD,BRONX NY,10469",-73.8523005,40.8726067
"810","MCDONALD'S","1101 EAST TREMONT AVENUE,BRONX NY,10460",-73.8768491,40.8404302
"811","MCDONALD'S","3660 EAST TREMONT AVENUE,BRONX NY,10465",-73.8233984,40.8276845
"812","MCDONALD'S","599 EAST TREMONT AVENUE,BRONX NY,10457",-73.893392,40.8467205
"813","MCDONALD'S","1820 EASTCHESTER ROAD,BRONX NY,10461",-73.844652,40.849275
"814","MCDONALD'S","1133 EASTERN PARKWAY,BROOKLYN NY,11213",-73.9307347,40.6692683
"815","MCDONALD'S","57 EMPIRE BOULEVARD,BROOKLYN NY,11225",-73.9599665,40.6637283
"816","MCDONALD'S","2240 FLATBUSH AVE,BROOKLYN NY,11234",-73.9289222,40.6150406
"817","MCDONALD'S","139 FLATBUSH AVENUE,BROOKLYN NY,11217",-73.9769192,40.6845887
"818","MCDONALD'S","943 FLATBUSH AVENUE,BROOKLYN NY,11226",-73.9580255,40.6487475
"819","MCDONALD'S","395 FLATBUSH AVENUE EXTENSION,BROOKLYN NY,11201",-73.9807468,40.6893124
"820","MCDONALD'S","7602 FLATLANDS AVE,BROOKLYN NY,11236",-73.9155159,40.6337528
"821","MCDONALD'S","1815 FOREST AVE,STATEN ISLAND NY,10303",-74.1493404,40.6254901
"822","MCDONALD'S","803 FOREST AVENUE,STATEN ISLAND NY,10310",-74.1158585,40.6293044
"823","MCDONALD'S","3525 FT HAMILTON PARKWAY,BROOKLYN NY,11218",-73.9877035,40.6445851
"824","MCDONALD'S","1275 FULTON STREET,BROOKLYN NY,11216",-73.9503355,40.6806556
"825","MCDONALD'S","1531 FULTON STREET,BROOKLYN NY,11216",-73.9401106,40.6801005
"826","MCDONALD'S","420 FULTON STREET,BROOKLYN NY,11201",-73.9863096,40.6906935
"827","MCDONALD'S","52 FULTON STREET,MANHATTAN NY,10038",-74.0049104,40.7082556
"828","MCDONALD'S","875 GARRISON AVENUE,BRONX NY,10474",-73.8924894,40.8169573
"829","MCDONALD'S","6935 GRAND AVENUE,QUEENS NY,11378",-73.894256,40.7267872
"830","MCDONALD'S","599 GRAND CONCOURSE,BRONX NY,10451",-73.9270544,40.8197704
"831","MCDONALD'S","741 GRAND ST,BROOKLYN NY,11211",-73.9431984,40.711985
"832","MCDONALD'S","741 GRAND STREET,BROOKLYN NY,11211",-73.9431984,40.711985
"833","MCDONALD'S","4506 GREENPOINT AVENUE,QUEENS NY,11104",-73.9189574,40.7428288
"834","MCDONALD'S","357 HAMILTON AVE,BROOKLYN NY,11231",-73.9991376,40.6735279
"835","MCDONALD'S","18125 HILLSIDE AVE,QUEENS NY,11432",-73.7811452,40.7135699
"836","MCDONALD'S","20411 HILLSIDE AVE,QUEENS NY,11423",-73.7612229,40.7208854
"837","MCDONALD'S","22128 HORACE HARDING EXPY,QUEENS NY,11364",-73.755283,40.7490844
"838","MCDONALD'S","2154 HYLAN BLVD,STATEN ISLAND NY,10306",-74.1021589,40.5775859
"839","MCDONALD'S","1388 HYLAN BOULEVARD,STATEN ISLAND NY,10305",-74.0860905,40.5946613
"840","MCDONALD'S","0 J.F.K.AIRPORT-TERMINAL# 1,QUEENS NY,11430",-97.5027118,27.7744653
"841","MCDONALD'S","13832 JAMAICA AVENUE,QUEENS NY,11435",-73.8142944,40.7022851
"842","MCDONALD'S","15901 JAMAICA AVENUE,QUEENS NY,11432",-73.7966156,40.7047563
"843","MCDONALD'S","16630 JAMAICA AVENUE,QUEENS NY,11432",-73.792785,40.705942
"844","MCDONALD'S","9101 JAMAICA AVENUE,QUEENS NY,11421",-73.8514689,40.6939316
"845","MCDONALD'S","2065 JEROME AVENUE,BRONX NY,10453",-73.9072608,40.8543219
"846","MCDONALD'S","2630 JEROME AVENUE,BRONX NY,10468",-73.8973764,40.8670354
"847","MCDONALD'S","3440 JEROME AVENUE,BRONX NY,10467",-73.8823903,40.8813173
"848","MCDONALD'S"," JFK,QUEENS NY,11430",-73.7781391,40.6413111
"849","MCDONALD'S","0 JFK AIRPORT,QUEENS NY,11430",-73.7781391,40.6413111
"850","MCDONALD'S","14 JFK AIRPORT PORT AUTHORITY BLDG,QUEENS NY,11430",-73.7889689,40.6433507
"851","MCDONALD'S","3719 JUNCTION BLVD,QUEENS NY,11368",-73.870248,40.7511129
"852","MCDONALD'S","5407 KINGS PLZ,BROOKLYN NY,11234",-73.9210396,40.6103496
"853","MCDONALD'S","7269 KISSENA BOULEVARD,QUEENS NY,11367",-73.8123991,40.7274529
"854","MCDONALD'S","428 KNICKERBOCKER AVENUE,BROOKLYN NY,11237",-73.9196955,40.6993555
"855","MCDONALD'S","444 LENOX AVENUE,MANHATTAN NY,10037",-73.9421433,40.8121936
"856","MCDONALD'S","11905 LIBERTY AVENUE,QUEENS NY,11419",-73.82399,40.686568
"857","MCDONALD'S","21607 LINDEN BOULEVARD,QUEENS NY,11411",-73.7431162,40.6966136
"858","MCDONALD'S","2797 LINDEN BOULEVARD,BROOKLYN NY,11208",-73.8603447,40.6701491
"859","MCDONALD'S","280 MADISON AVE,MANHATTAN NY,10016",-73.9805145,40.7514214
"860","MCDONALD'S","280 MADISON AVENUE,MANHATTAN NY,10016",-73.9805145,40.7514214
"861","MCDONALD'S","213 MADISON STREET,MANHATTAN NY,10002",-73.9892381,40.712918
"862","MCDONALD'S","4018 MAIN STREET,QUEENS NY,11354",-73.8302347,40.7590313
"863","MCDONALD'S","904 MANHATTAN AVE,BROOKLYN NY,11222",-73.9540745,40.7304147
"864","MCDONALD'S","652 MEEKER AVE,BROOKLYN NY,11222",-73.9404676,40.7220355
"865","MCDONALD'S","1403 MERMAID AVENUE,BROOKLYN NY,11224",-73.9818174,40.5772094
"866","MCDONALD'S","24410 MERRICK BLVD,QUEENS NY,11422",-73.728981,40.6739164
"867","MCDONALD'S","5429 METROPOLITAN AVENUE,QUEENS NY,11385",-73.8579643,40.7115811
"868","MCDONALD'S","9801 METROPOLITAN AVENUE,QUEENS NY,11375",-73.8544195,40.7112573
"869","MCDONALD'S","2141 MOTT AVENUE,QUEENS NY,11691",-73.7551078,40.6050376
"870","MCDONALD'S","5404 MYRTLE AVENUE,QUEENS NY,11385",-73.8909498,40.7011123
"871","MCDONALD'S","4012 NATIONAL ST,QUEENS NY,11368",-73.8630648,40.7495851
"872","MCDONALD'S","606 NEPTUNE AVENUE,BROOKLYN NY,11224",-73.9751208,40.5795819
"873","MCDONALD'S","5135 NORTHERN BLVD,QUEENS NY,11377",-73.897283,40.7543658
"874","MCDONALD'S","14401 NORTHERN BOULEVARD,QUEENS NY,11354",-73.8233477,40.7648968
"875","MCDONALD'S","20311 NORTHERN BOULEVARD,QUEENS NY,11361",-73.7797958,40.7578844
"876","MCDONALD'S","25001 NORTHERN BOULEVARD,QUEENS NY,11362",-73.7353651,40.7709321
"877","MCDONALD'S","2154 NOSTRAND AVE,BROOKLYN NY,11210",-73.9479493,40.6323243
"878","MCDONALD'S","1930 NOSTRAND AVENUE,BROOKLYN NY,11210",-73.9487062,40.6384393
"879","MCDONALD'S","3540 NOSTRAND AVENUE,BROOKLYN NY,11229",-73.9416479,40.5974993
"880","MCDONALD'S","260 PAGE AVENUE,STATEN ISLAND NY,10307",-74.234756,40.5177192
"881","MCDONALD'S","401 PARK AVENUE SOUTH,MANHATTAN NY,10016",-73.983881,40.7429491
"882","MCDONALD'S","180 PARKSIDE AVENUE,BROOKLYN NY,11226",-73.9615042,40.6547905
"883","MCDONALD'S","12 PENN STATION,MANHATTAN NY,10001",-73.9936066,40.749038
"884","MCDONALD'S","819 PENNSYLVANIA AVENUE,BROOKLYN NY,11207",-73.88966,40.6578522
"885","MCDONALD'S","1642 PITKIN AVENUE,BROOKLYN NY,11212",-73.9123461,40.6692276
"886","MCDONALD'S","9119 QUEEN BOULEVARD,QUEENS NY,11373",-73.8698025,40.7337861
"887","MCDONALD'S","12034 QUEENS BOULEVARD,QUEENS NY,11415",-73.8292121,40.713224
"888","MCDONALD'S","3800 QUEENS BOULEVARD,QUEENS NY,11101",-73.9394488,40.7500821
"889","MCDONALD'S","8003 QUEENS BOULEVARD,QUEENS NY,11373",-73.8830423,40.7383729
"890","MCDONALD'S","9015 QUEENS BOULEVARD,QUEENS NY,11373",-73.8705157,40.7344654
"891","MCDONALD'S","1660 RICHMOND AVENUE,STATEN ISLAND NY,10314",-74.1628565,40.6077667
"892","MCDONALD'S","2795 RICHMOND AVENUE,STATEN ISLAND NY,10314",-74.1669196,40.576467
"893","MCDONALD'S","3267 RICHMOND AVENUE,STATEN ISLAND NY,10312",-74.1681442,40.5595488
"894","MCDONALD'S","16605 ROCKAWAY BOULEVARD,QUEENS NY,11434",-73.7738442,40.6601387
"895","MCDONALD'S","1467 ROCKAWAY PKWY,BROOKLYN NY,11236",-73.9012666,40.6445238
"896","MCDONALD'S","2028 ROCKAWAY PKWY,BROOKLYN NY,11236",-73.8899758,40.6331097
"897","MCDONALD'S","7519 ROOSEVELT AVE,QUEENS NY,11372",-73.8799091,40.748078
"898","MCDONALD'S","13661 ROOSEVELT AVENUE,QUEENS NY,11354",-73.8279868,40.7603752
"899","MCDONALD'S","655 ROSSVILLE AVENUE,STATEN ISLAND NY,10309",-74.2065845,40.542892
"900","MCDONALD'S","15 SHEFFIELD AVENUE,BROOKLYN NY,11207",-73.89785,40.677545
"901","MCDONALD'S","221-12 SOUTH CONDUIT AVENUE,QUEENS NY,11413",-73.7561215,40.66523
"902","MCDONALD'S","2505 SOUTHERN BOULEVARD,BRONX NY,10458",-73.8811892,40.8564458
"903","MCDONALD'S","982 SOUTHERN BOULEVARD,BRONX NY,10459",-73.8913729,40.8225889
"904","MCDONALD'S","8814 SPRINGFIELD BLVD,QUEENS NY,11427",-73.744386,40.72918
"905","MCDONALD'S","3167 STEINWAY ST,QUEENS NY,11103",-73.9182481,40.7594483
"906","MCDONALD'S","3001 STRATTON STREET,QUEENS NY,11354",-73.8344631,40.7701132
"907","MCDONALD'S","11401 SUTPHIN BOULEVARD,QUEENS NY,11434",-73.793263,40.6861539
"908","MCDONALD'S","8784 SUTPHIN BOULEVARD,QUEENS NY,11435",-73.8095884,40.704885
"909","MCDONALD'S","9067 SUTPHIN BOULEVARD,QUEENS NY,11435",-73.807501,40.701226
"910","MCDONALD'S","39 UNION SQUARE WEST,MANHATTAN NY,10003",-73.9908315,40.7370826
"911","MCDONALD'S","25603 UNION TURNPIKE,QUEENS NY,11004",-73.7151808,40.7456966
"912","MCDONALD'S","1749 UNIVERSITY AVENUE,BRONX NY,10453",-73.916133,40.8501385
"913","MCDONALD'S","1656 UTICA AVENUE,BROOKLYN NY,11234",-73.9286469,40.6321093
"914","MCDONALD'S","701 UTICA AVENUE,BROOKLYN NY,11203",-73.9308719,40.656262
"915","MCDONALD'S","208 VARICK STREET,MANHATTAN NY,10014",-74.0050378,40.7288081
"916","MCDONALD'S","1625 WEBSTER AVENUE,BRONX NY,10457",-73.9044103,40.8416291
"917","MCDONALD'S","3509 WEBSTER AVENUE,BRONX NY,10467",-73.8716905,40.8791871
"918","MCDONALD'S","136 WEST    3 STREET,MANHATTAN NY,10012",-74.001094,40.7307723
"919","MCDONALD'S","151 WEST   34 STREET,MANHATTAN NY,10001",-73.9895261,40.7507917
"920","MCDONALD'S","220 WEST   42 STREET,MANHATTAN NY,10036",-73.9880941,40.7562322
"921","MCDONALD'S","354 WEST  125 STREET,MANHATTAN NY,10027",-73.9530851,40.8107313
"922","MCDONALD'S","600 WEST  125 STREET,MANHATTAN NY,10027",-73.9589124,40.8159539
"923","MCDONALD'S","148 WEST 125 ST,MANHATTAN NY,10027",-73.9477766,40.8084602
"924","MCDONALD'S","36 WEST FORDHAM ROAD,BRONX NY,10468",-73.9028293,40.8625685
"925","MCDONALD'S","1 WEST MT EDEN AVENUE,BRONX NY,10452",-73.9150509,40.8444885
"926","MCDONALD'S","1540 WESTCHESTER AVENUE,BRONX NY,10472",-73.8781853,40.8286586
"927","MCDONALD'S","1982 WESTCHESTER AVENUE,BRONX NY,10462",-73.8584777,40.8332201
"928","MCDONALD'S","839 WESTCHESTER AVENUE,BRONX NY,10455",-73.902012,40.8196782
"929","MCDONALD'S","16 WESTCHESTER SQ,BRONX NY,10461",-73.8436921,40.8403741
"930","MCDONALD'S","2170 WHITE PLAINS ROAD,BRONX NY,10462",-73.8672586,40.8555371
"931","MCDONALD'S","2516 WHITE PLAINS ROAD,BRONX NY,10467",-73.8670852,40.8640439
"932","MCDONALD'S","4174 WHITE PLAINS ROAD,BRONX NY,10466",-73.8574339,40.8927702
"933","MCDONALD'S","16011 WILLETS POINT BOULEVARD,QUEENS NY,11357",-73.802319,40.780748
"934","MCDONALD'S","1515 WILLIAMSBRIDGE ROAD,BRONX NY,10461",-73.8465637,40.8444791
"935","MCDONALD AVENUE DINER","1111 MCDONALD AVENUE,BROOKLYN NY,11230",-73.9759902,40.6262572
"936","MCDERMOTT'S PUB","2634 EAST TREMONT AVENUE,BRONX NY,10461",-73.8462461,40.8426524
"937","MCCOY'S PUB","768 9 AVENUE,MANHATTAN NY,10019",-73.9880018,40.7642804
"938","MCCANN'S PUB","3615 DITMARS BOULEVARD,QUEENS NY,11105",-73.907556,40.7741877
"939","MCCANN CAFETERIA","622 THIRD AVENUE,MANHATTAN NY,10017",-73.9756083,40.7497508
"940","MCCAFFREY AND BURKE","2854 31 STREET,QUEENS NY,11102",-73.9213941,40.7672918
"941","MCCABE'S BAR CAR","3915 192 STREET,QUEENS NY,11358",-73.789762,40.7612529
"942","MCBEANS RESTAURANT","2910 GLENWOOD ROAD,BROOKLYN NY,11210",-73.9483345,40.633852
"943","MCALEER'S PUB","425 AMSTERDAM AVENUE,MANHATTAN NY,10024",-73.977378,40.7839406
"944","MC SWIGGANS","393 2 AVENUE,MANHATTAN NY,10010",-73.9813233,40.737749
"945","MC GUINNESS'S","4423 QUEENS BOULEVARD,QUEENS NY,11104",-73.9196811,40.7435742
"946","MC DONALD'S","1651 BROADWAY,MANHATTAN NY,10019",-73.9837508,40.7622594
"947","MC ANN'S","625 8 AVENUE,MANHATTAN NY,10018",-73.9905204,40.7569613
"948","MBV","998 COLUMBUS AVE,MANHATTAN NY,10025",-73.9615791,40.8014906
"949","MBJ FOOD SERVICE","2910 THOMPSON AVENUE,QUEENS NY,11101",NA,NA
"950","MBJ DOWNTOWN","199 CHAMBERS ST,MANHATTAN NY,10007",-74.0118683,40.7186662
"951","MBJ CAFETERIA/LAGUARDIA COMMUNITY COLLEGE","3110 THOMSON AVENUE,QUEENS NY,11101",-73.9350126,40.7439997
"952","MB RESTAURANT","2771 WEBSTER AVE,BRONX NY,10458",-73.886239,40.866101
"953","MAZZAT","208 COLUMBIA STREET,BROOKLYN NY,11231",-74.0029518,40.6849639
"954","MAZI NIGHTCLUB","13035 91ST AVE,QUEENS NY,11418",-73.8192389,40.6987423
"955","MAZEISH GRILL","137 RIVINGTON ST,MANHATTAN NY,10002",-73.986476,40.719281
"956","MAZAL TOV","8262 GRENFELL ST,QUEENS NY,11415",-73.8311407,40.7088612
"957","MAZAG HOOKAH LOUNGE","2574 STEINWAY ST,QUEENS NY,11103",NA,NA
"958","MAZAG","2574 STEINWAY ST,QUEENS NY,11103",-73.913381,40.766266
"959","MAZAAR","137 ESSEX ST,MANHATTAN NY,10002",-73.9876069,40.7203309
"960","MAZ MEZCAL","316 EAST   86 STREET,MANHATTAN NY,10028",-73.9510242,40.7773015
"961","MAYSVILLE","17 WEST   26 STREET,MANHATTAN NY,10010",-73.9895882,40.7441598
"962","MAYNILA ORIENTAL FOOD MARKET","3555 VICTORY BOULEVARD,STATEN ISLAND NY,10314",-74.1767682,40.6016495
"963","MAYLIN GARDEN","5506 8TH AVE,BROOKLYN NY,11220",-74.007008,40.638281
"964","MAYHEM AND STOUT","230 PARK AVE,MANHATTAN NY,10169",-73.9761194,40.7543951
"965","MAYHEM & STOUT","711 2ND AVE,MANHATTAN NY,10016",-73.9742291,40.7476135
"966","MAYFLOWER","3861 12TH ST,QUEENS NY,11101",-73.9463134,40.7524165
"967","MAYFIELD","688 FRANKLIN AVENUE,BROOKLYN NY,11238",-73.9566941,40.6749294
"968","MAYAHUEL","304 EAST    6 STREET,MANHATTAN NY,10003",-73.9881794,40.7271171
"969","MAYA TAQUERIA","637 VANDERBILT AVENUE,BROOKLYN NY,11238",-73.9684754,40.677961
"970","MAYA COCINA","2442 STEINWAY ST,QUEENS NY,11103",-73.91179,40.768194
"971","MAYA","1191 1 AVENUE,MANHATTAN NY,10065",-73.9596607,40.7631641
"972","MAY WAH FAST FOOD","190 HESTER STREET,MANHATTAN NY,10013",-73.998485,40.7181425
"973","MAY MAY BAKERY","6302 11 AVENUE,BROOKLYN NY,11219",-74.00503,40.629857
"974","MAY LUCK KITCHEN","14911 JAMAICA AVENUE,QUEENS NY,11435",-73.8052184,40.7021378
"975","MAY FLOWER NO.1 CHINESE RESTAURANT","1116 CASTLETON AVENUE,STATEN ISLAND NY,10310",-74.1197654,40.634247
"976","MAY CHUN GARDEN","4075 JUNCTION BLVD,QUEENS NY,11368",-73.8682506,40.7471911
"977","MAXWELL'S","59 READE STREET,MANHATTAN NY,10007",-74.0065799,40.7147013
"978","MAXWELL RESTAURANT AND BAR","259A KINGSTON AVE,BROOKLYN NY,11213",-73.941801,40.670809
"979","MAXS EXPRESS","NKA JFK TRAVEL PLAZA,QUEENS NY,11430",-73.7585771,40.6731656
"980","MAXINE ON THE BOULEVARD","11333 FARMERS BLVD,QUEENS NY,11412",-73.7621819,40.6985349
"981","MAXIN BAKERY","3701 MAIN STREET,QUEENS NY,11354",-73.8307797,40.7615263
"982","MAXIN BAKERY","4006 MAIN STREET,QUEENS NY,11354",-73.8303536,40.7592896
"983","MAXIN BAKERY","13676 ROOSEVELT AVENUE,QUEENS NY,11354",-73.8273327,40.7600317
"984","MAXIM GARDEN","13861 QUEENS BLVD,QUEENS NY,11435",-73.817127,40.7074838
"985","MAXIM CHINESE RESTAURANT QUEENS","6812 ROOSEVELT AVE,QUEENS NY,11377",-73.8969309,40.7460578
"986","MAXIM CHINESE RESTAURANT","6812 ROOSEVELT AVE,QUEENS NY,11377",-73.8969309,40.7460578
"987","MAXIE CAFE & DELI","1926 BATH AVE,BROOKLYN NY,11214",-74.0031409,40.6019616
"988","MAX'S ES-CA RESTAURANT AND BAR","1559 RICHMOND ROAD,STATEN ISLAND NY,10304",-74.1012088,40.5915213
"989","MAX'S DELI & COFFEE SHOP","2623 ATLANTIC AVE,BROOKLYN NY,11207",-73.8976057,40.6759273
"990","MAX'S BURGERS AND STEAKS","367 AVENUE X,BROOKLYN NY,11223",-73.9694591,40.5908371
"991","MAX SOHA","1274 AMSTERDAM AVENUE,MANHATTAN NY,10027",-73.9582559,40.811355
"992","MAX RESTAURANT","181 DUANE STREET,MANHATTAN NY,10013",-74.0101375,40.7175595
"993","MAX FISH","120 ORCHARD ST,MANHATTAN NY,10002",-73.9893639,40.7193841
"994","MAX BRENNER","841 BROADWAY,MANHATTAN NY,10003",-73.9912195,40.7342965
"995","MAX BAKERY & RESTAURANT","3763 90 STREET,QUEENS NY,11372",-73.8737277,40.7384781
"996","MAX  CAFFE","1262 AMSTERDAM AVENUE,MANHATTAN NY,10027",-73.9584339,40.8108889
"997","MAX","4702 30 AVENUE,QUEENS NY,11103",-73.9094171,40.7610279
"998","MAURICE DELI","5904 55TH DR,QUEENS NY,11378",-73.9086714,40.7259351
"999","MATTEO'S OF HOWARD BEACH","9210 SHORE PARKWAY,QUEENS NY,11414",-73.8417153,40.6648338
"1000","MATTE","240 KENT AVE,BROOKLYN NY,11249",-73.9657528,40.7168961
"1001","MATT'S GRILL RESTAURANT","932 8 AVENUE,MANHATTAN NY,10019",-73.9834746,40.7654657
"1002","MATT TORREYS","301 AINSLIE STREET,BROOKLYN NY,11211",-73.941671,40.713496
"1003","MATSU SUSHI","3411 30 AVENUE,QUEENS NY,11103",-73.918383,40.765734
"1004","MATSU JAPANESE CUISINE","483 COLUMBUS AVENUE,MANHATTAN NY,10024",-73.9731926,40.7845765
"1005","MATSU II SUSHI","411 EAST   70 STREET,MANHATTAN NY,10021",-73.955914,40.7662842
"1006","MATRYOSHKA (SPA 88)","88 FULTON STREET,MANHATTAN NY,10038",-74.0058365,40.7091006
"1007","MATIZ LATIN CUISINE","11072 QUEENS BLVD,QUEENS NY,11375",-73.8390773,40.7189054
"1008","MATISSE","924 2 AVENUE,MANHATTAN NY,10022",-73.9686047,40.7542557
"1009","MATILDA","647 EAST 11 STREET,MANHATTAN NY,10009",-73.9772537,40.7267074
"1010","MATEUS RESTAURANT","22205 JAMAICA AVENUE,QUEENS NY,11428",-73.732315,40.720725
"1011","MATESE PIZZERIA RISTORANTE & CATERERS","2615 FRANCIS LEWIS BOULEVARD,QUEENS NY,11358",-73.7948663,40.7727025
"1012","MATCHPOINTNYC","2781 SHELL RD,BROOKLYN NY,11223",-73.9740453,40.5854641
"1013","MATCHABAR","256 W 15TH ST,MANHATTAN NY,10011",-74.0015952,40.740029
"1014","MATCHABAR","93 WYTHE AVE,BROOKLYN NY,11249",-73.9583226,40.7212577
"1015","MATCHA CAFE WABI","233 E 4TH ST,MANHATTAN NY,10009",-73.9829102,40.7235456
"1016","MATCH 65","29 EAST   65 STREET,MANHATTAN NY,10065",-73.9682118,40.7672541
"1017","MATAMIM TAKE OUT CATERING","4302 16 AVENUE,BROOKLYN NY,11204",-73.982266,40.634415
"1018","MATAHEKO AFRICAN RESTAURANT AND LOUNGE","14407 JAMAICA AVENUE,QUEENS NY,11435",-73.8112644,40.7023682
"1019","MASUYO ASIAN FUSION","73-01 MAIN STREET,QUEENS NY,11367",-73.820371,40.7246014
"1020","MASTRO'S STEAKHOUSE","1285 AVENUE OF THE AMERICAS,MANHATTAN NY,10019",-73.9805722,40.7611965
"1021","MASTERPIECE PIZZA","2 RECTOR STREET,MANHATTAN NY,10006",-74.0131343,40.7080974
"1022","MASTER WONTON","2369 60TH ST,BROOKLYN NY,11204",-73.9743347,40.6144286
"1023","MASTER WOK (BAY PLAZA MALL)","200 BAYCHESTER AVE,BRONX NY,10475",-73.8276698,40.8638441
"1024","MASTER WOK","5100 KINGS PLAZA SHOPPING CT,BROOKLYN NY,11234",-73.9065883,40.6007956
"1025","MASTER WOK","2655 RICHMOND AVENUE,STATEN ISLAND NY,10314",-74.1652624,40.5818776
"1026","MASTER SMOOTHIE","1219A CASTLE HILL AVE,BRONX NY,10462",-73.8514311,40.832502
"1027","MASTER JUICE","196A STANTON ST,MANHATTAN NY,10002",-73.9830558,40.7199757
"1028","MASTER EXPRESS DELI & RESTAURANT","12696 WILLETS POINT BOULEVARD,QUEENS NY,11368",-73.841709,40.7578729
"1029","MASSO","4725 VERNON BOULEVARD,QUEENS NY,11101",-73.9531548,40.7448602
"1030","MASSERIA DEI VINI","889 9TH AVE,MANHATTAN NY,10019",-73.9857624,40.7684922
"1031","MASPETH PIZZA","7109 GRAND AVENUE,QUEENS NY,11378",-73.8920522,40.7281173
"1032","MASON JAR","45 EAST   30 STREET,MANHATTAN NY,10016",-73.983592,40.7449695
"1033","MASHALLAH SWEETS AND RESTAURANT","663 CONEY ISLAND AVENUE,BROOKLYN NY,11218",-73.969049,40.6412431
"1034","MASHA LI/TIAN SHANG REN JIAN BAR","313 39TH ST,BROOKLYN NY,11232",-74.0077915,40.6537283
"1035","MASHA AND THE BEAR","771 GRAND ST,BROOKLYN NY,11211",-73.9424103,40.7119842
"1036","MASAWA","1239 AMSTERDAM AVENUE,MANHATTAN NY,10027",-73.9585846,40.8097806
"1037","MASAMI","296 5TH AVE,BROOKLYN NY,11215",-73.9827748,40.6737814
"1038","MASALA TIMES","194 BLEECKER STREET,MANHATTAN NY,10012",-74.001672,40.7291728
"1039","MASALA GUYANESE KITCHEN","11602 ROCKAWAY BOULEVARD,QUEENS NY,11420",-73.8032613,40.6745366
"1040","MASALA GRILL","501B ATLANTIC AVE,BROOKLYN NY,11217",-73.9810554,40.6857624
"1041","MASALA CLUB","254 W 108TH ST,MANHATTAN NY,10025",-73.9671735,40.8026431
"1042","MASALA BOX","4202 BELL BLVD,QUEENS NY,11361",-73.770733,40.762456
"1043","MASALA","3926 61 STREET,QUEENS NY,11377",-73.9035253,40.7453372
"1044","MASAL CAFE & LOUNGE","1901 EMMONS AVENUE,BROOKLYN NY,11235",-73.9491251,40.5838869
"1045","MASAKI TERIYAKI & SUSHI","11 PUTNAM AVENUE,BROOKLYN NY,11238",-73.9621835,40.6828275
"1046","MASAKE","1704 AVENUE M,BROOKLYN NY,11230",-73.9579098,40.6180653
"1047","MASAKARI JAPANESE FUSION","1631 SHEEPSHEAD BAY ROAD,BROOKLYN NY,11235",-73.9523315,40.5869752
"1048","MASAGO BISTRO","766 NOSTRAND AVENUE,BROOKLYN NY,11216",-73.950523,40.6723857
"1049","MASA MOTO SUSHI","88 WEST    3 STREET,MANHATTAN NY,10012",-73.9991755,40.7298293
"1050","MAS (farmhouse)","39 DOWNING STREET,MANHATTAN NY,10014",-74.0039219,40.7293287
"1051","MARYMOUNT COLLEGE NUGENTS CAFE","221 EAST 71ST STREET,MANHATTAN NY,10021",-73.9597803,40.7687397
"1052","MARYANN'S WOODSIDE EVENTS","5802 37 AVENUE,QUEENS NY,11377",-73.904221,40.749871
"1053","MARY'S FISH CAMP","246 WEST    4 STREET,MANHATTAN NY,10014",-74.0032198,40.7347279
"1054","MARY'S DOMINICAN CAKE","94-54A CORONA AVENUE,QUEENS NY,11368",-73.8682799,40.7420176
