"","V1","V2","long","lat"
"747","NEW CHINA GARDEN RESTAURANT","531 TARGEE STREET,STATEN ISLAND NY,10304",-74.0845585,40.614295
"748","NEW CHINA GARDEN","16412 69TH AVE,QUEENS NY,11365",-73.80443,40.7328697
"749","NEW CHINA GARDEN","724 NEREID AVENUE,BRONX NY,10466",-73.8533437,40.8978179
"750","NEW CHINA DELIGHT","9902 37TH AVE,QUEENS NY,11368",-73.867966,40.752118
"751","NEW CHINA CHINESE KITCHEN","1135 MYRTLE AVE,BROOKLYN NY,11206",-73.9361164,40.6970493
"752","NEW CHINA BUFFET","2626 HYLAN BOULEVARD,STATEN ISLAND NY,10306",-74.1114995,40.5675657
"753","NEW CHINA","1446 COLLEGE POINT BLVD,QUEENS NY,11356",-73.8459935,40.7846918
"754","New China","5690 MOSHOLU AVE,BRONX NY,10471",-73.9010451,40.9052118
"755","NEW CHEUNG CHOW","2011 NEW HAVEN AVENUE,QUEENS NY,11691",-73.7542231,40.6006196
"756","NEW CHEUN HING KITCHEN","12618 101 AVENUE,QUEENS NY,11419",-73.819231,40.691586
"757","NEW CHENG'S ORIENTAL EXPRESS","4213 BOWNE ST,QUEENS NY,11355",-73.8215682,40.7569095
"758","NEW CHEF HONG KITCHEN","55 VICTORY BOULEVARD,STATEN ISLAND NY,10301",-74.0775843,40.6381394
"759","NEW CHANG LE FAN DIAN","5604 8TH AVE,BROOKLYN NY,11220",-74.007541,40.637755
"760","NEW CHAMPION WOK","1039 41 AVENUE,QUEENS NY,11101",-73.9443007,40.7550744
"761","NEW CHAI HWA RESTAURANT","3762 WHITE PLAINS ROAD,BRONX NY,10467",-73.86268,40.883172
"762","NEW CENTURY CHINESE RESTAURANT","9205 FLATLANDS AVENUE,BROOKLYN NY,11236",-73.904602,40.6414094
"763","NEW CASTLE DELI & GROCERY","14934 GUY R BREWER BLVD,QUEENS NY,11434",-73.7678901,40.6571521
"764","NEW CAPITAL RESTAURANT","2 WEST KINGSBRIDGE ROAD,BRONX NY,10468",-73.8978072,40.8673765
"765","NEW CAFE MINUTKA-HOME KITCHEN","504 BRIGHTON BEACH AVENUE,BROOKLYN NY,11235",-73.9621658,40.5773729
"766","NEW C AVE. D CHINESE RESTAURANT","4621 AVE D,BROOKLYN NY,11203",-73.932533,40.6421769
"767","NEW BUTTERFLY CHINESE RESTAURANT","2152 MOTT AVE,QUEENS NY,11691",-73.7548926,40.6052014
"768","NEW BROADWAY PIZZERIA AND COFFEE","4312 BROADWAY,MANHATTAN NY,10033",-73.9346522,40.8518554
"769","NEW BRISAS LATINAS BAKERY RESTAURANT","13515 LEFFERTS BOULEVARD,QUEENS NY,11420",-73.8208498,40.669971
"770","NEW BOK CHOY & ROLL","4703 AVENUE N,BROOKLYN NY,11234",-73.9295489,40.6189636
"771","NEW BOE SUN RESTAURANT","762 ALLERTON AVENUE,BRONX NY,10467",-73.8649074,40.8652743
"772","NEW BOE LEE","741 LYDIG AVE,BRONX NY,10462",-73.8660983,40.8546236
"773","NEW BO KY RESTAURANT","78-80 BAYARD ST,MANHATTAN NY,10013",-73.998629,40.7158191
"774","NEW BISMILLAH","1235 FULTON ST,BROOKLYN NY,11216",-73.9520965,40.6807598
"775","NEW BIG CHEF","3217 QUENTIN RD,BROOKLYN NY,11234",-73.9394227,40.6132099
"776","NEW BEST WOK NO 1","3411 AVENUE H,BROOKLYN NY,11210",-73.9432643,40.6320522
"777","NEW BELACAN RESTAURANT","5918 8 AVENUE,BROOKLYN NY,11220",-74.0095361,40.6358367
"778","NEW BEIJING WOK","1324 2 AVENUE,MANHATTAN NY,10021",-73.9591866,40.767222
"779","NEW BEIJING RESTAURANT","1342 CENTRAL AVENUE,QUEENS NY,11691",-73.7491396,40.6075143
"780","NEW BAY PKWY CAFE","6812 BAY PKWY AVE,BROOKLYN NY,11204",-73.9837042,40.6120126
"781","NEW BAY COFFEE SHOP LUNCHEONETTE","1950 86 STREET,BROOKLYN NY,11214",-73.9993451,40.6049976
"782","NEW BAMBOO HOUSE","4017 AVENUE U,BROOKLYN NY,11234",-73.924504,40.6087973
"783","NEW BAKHTAR KABOB","11023 JAMAICA AVE,QUEENS NY,11418",-73.8374947,40.696891
"784","NEW ASTORIA PARK PIZZERIA & RESTAURANT","1927 DITMARS BOULEVARD,QUEENS NY,11105",-73.9169041,40.7808503
"785","NEW ASIAN RESTAURANT","4124 162 STREET,QUEENS NY,11358",-73.8041359,40.7607032
"786","NEW ASIAN CUISINE","4420 48TH AVE,QUEENS NY,11377",-73.9205584,40.7392416
"787","NEW ASIAN CUISINE","153D CENTRE ST,MANHATTAN NY,10013",-74.0003286,40.7178515
"788","NEW ASIA","666 AMSTERDAM AVENUE,MANHATTAN NY,10025",-73.9722185,40.7919002
"789","NEW ASHA SRI LANKAN RESTAURANT","322 VICTORY BOULEVARD,STATEN ISLAND NY,10301",-74.0852984,40.6342088
"790","NEW ARPING RESTAURANT","45 DIVISION ST,MANHATTAN NY,10002",-73.9953652,40.7140329
"791","NEW AROMA","465 WEST  125 STREET,MANHATTAN NY,10027",-73.9557448,40.813229
"792","NEW APOLO RESTAURANT","508 GRAND ST,BROOKLYN NY,11211",-73.950755,40.710749
"793","NEW APOLO RESTAURANT","1477 MYRTLE AVE,BROOKLYN NY,11237",-73.9166212,40.6991613
"794","NEW APOLLO DINER","159 LIVINGSTON STREET,BROOKLYN NY,11201",-73.9875519,40.6903686
"795","NEW ANDY'S DELI","873 BROADWAY,MANHATTAN NY,10003",-73.9903803,40.7381422
"796","NEW AMSTERDAM THEATER","214 W 42ND ST,MANHATTAN NY,10036",-73.9879339,40.7561111
"797","NEW ALLERTON PIZZA","752 ALLERTON AVENUE,BRONX NY,10467",-73.8651937,40.8652192
"798","NEW ADVENTURE JUICE BAR","161 W 231ST ST,BRONX NY,10463",-73.9030551,40.878481
"799","NEW 888 CHINA EXPRESS","88 E. BROADWAY,MANHATTAN NY,10002",-73.9942872,40.7139381
"800","NEW 86 WONG RESTAURANT","2210 86TH ST,BROOKLYN NY,11214",-73.9936642,40.6015323
"801","NEW 21 CHINESE KITCHEN","9053 CORONA AVENUE,QUEENS NY,11373",-73.873989,40.742507
"802","NEW  LUCK GARDEN","1954 AMSTERDAM AVE,MANHATTAN NY,10032",-73.9423348,40.8328774
"803","NEVADA SMITHS","100 3 AVENUE,MANHATTAN NY,10003",-73.9881657,40.732511
"804","NEVADA DINER","8026 QUEENS BLVD,QUEENS NY,11373",-73.8827133,40.7374003
"805","NEUEHOUSE","110 E 25TH ST,MANHATTAN NY,10010",-73.984867,40.7410476
"806","NETA","61 WEST    8 STREET,MANHATTAN NY,10011",-73.9989613,40.7336414
"807","Nest Restaurant & Bar","12517 101ST AVE,QUEENS NY,11419",-73.8204369,40.6918095
"808","NESPRESSO","761 MADISON AVENUE,MANHATTAN NY,10065",-73.9682436,40.7676417
"809","NERON'S PIZZA","21532 HILLSIDE AVENUE,QUEENS NY,11427",-73.7487894,40.7271425
"810","NERO DORO","395 CLASSON AVENUE,BROOKLYN NY,11238",-73.9595893,40.6875559
"811","NERAI","55 EAST   54 STREET,MANHATTAN NY,10022",-73.97301,40.760298
"812","NEPTUNE POLISH RESTAURANT","192 1 AVENUE,MANHATTAN NY,10009",-73.9834669,40.7296869
"813","NEPTUNE PIZZA","3033 CONEY ISLAND AVENUE,BROOKLYN NY,11235",-73.959606,40.5817637
"814","NEPTUNE DINER II","699 CLASSON AVENUE,BROOKLYN NY,11238",-73.959482,40.6764481
"815","NEPALESE INDIAN RESTAURANT","907 SENECA AVENUE,QUEENS NY,11385",-73.9037221,40.7007053
"816","NELSON BLUE","36 PECK SLIP,MANHATTAN NY,10038",-74.0016978,40.7075433
"817","NELLY'S CORNER PIZZERIA RESTAURANT","8824 VAN WYCK EXPRESSWAY,QUEENS NY,11418",-73.816732,40.7014547
"818","NELLY'S CAKES & PARTY SUPPLIES","597 NEW LOTS AVE,BROOKLYN NY,11207",-73.8870219,40.6647498
"819","NELLY'S CAFE","1012 37 AVENUE,QUEENS NY,11101",-73.941404,40.759692
"820","NELLY SPILLANE'S","18 EAST   33 STREET,MANHATTAN NY,10016",-73.9842012,40.7471622
"821","NELLO","696 MADISON AVENUE,MANHATTAN NY,10065",-73.97008,40.7657948
"822","NEIR'S TAVERN","8748 78 STREET,QUEENS NY,11421",-73.863677,40.689797
"823","NEIL'S COFEE SHOP","961 LEXINGTON AVENUE,MANHATTAN NY,10021",-73.9630072,40.7689107
"824","NEIL SIMON THEATRE","250 WEST   52 STREET,MANHATTAN NY,10019",-73.9846554,40.7630894
"825","NEIGHBORHOOD PIZZA","4 COLEMAN SQ,QUEENS NY,11414",-73.830695,40.6602124
"826","NEGRIL","70 WEST    3 STREET,MANHATTAN NY,10012",-73.9983558,40.729352
"827","NEGHBORHOOD COFFEE SHOP","1734 VICTORY BLVD,STATEN ISLAND NY,10314",-74.1216085,40.6128688
"828","NEEROB","2109 STARLING AVE,BRONX NY,10462",-73.8547896,40.8363537
"829","NEEROB","2109 STARLING AVENUE,BRONX NY,10462",-73.8547896,40.8363537
"830","NEELY'S BARBECUE PARLOR/MERCHANTS","1125 1 AVENUE,MANHATTAN NY,10065",-73.9611013,40.7614664
"831","NEDERLANDER THEATER BA","208 WEST   41 STREET,MANHATTAN NY,10036",-73.9882992,40.755506
"832","NECTAR OF 82ND STREET","1090 MADISON AVENUE,MANHATTAN NY,10028",-73.9609879,40.778213
"833","NECTAR COFFEE SHOP","1022 MADISON AVENUE,MANHATTAN NY,10075",-73.9624262,40.7761872
"834","NEBU HOOKAH LOUNGE","8674 80 STREET,QUEENS NY,11421",-73.8622209,40.6917121
"835","NEBRASKA STEAKHOUSE","15 STONE STREET,MANHATTAN NY,10004",-74.0121261,40.7041795
"836","NEARY'S PUB","358 EAST   57 STREET,MANHATTAN NY,10022",-73.9635122,40.7582675
"837","NEAPOLITAN EXPRESS","232 E 111TH ST,MANHATTAN NY,10029",-73.941093,40.793977
"838","NEAPOLITAN EXPRESS","40 WALL ST,MANHATTAN NY,10005",-74.0096853,40.7069083
"839","NEALTICAN DELI ANTOJITOS MEXICANOS","1225 FLUSHING AVENUE,BROOKLYN NY,11237",-73.9237165,40.7080236
"840","NBC-GE","30 ROCKEFELLER PLAZA,MANHATTAN NY,10112",-73.9793564,40.7589426
"841","NBC CAFETERIA (11th FLR)","30 ROCKEFELLER CENTER,MANHATTAN NY,10112",-73.9786736,40.7587402
"842","NBC","1221 6 AVENUE,MANHATTAN NY,10020",-73.98222,40.7594099
"843","NBA EMPLOYEE CAFETERIA","645 5 AVENUE,MANHATTAN NY,10022",-73.9761901,40.7591457
"844","NB. NATIONAL BAKERY","1193 WALTON AVENUE,BRONX NY,10452",-73.9197389,40.8348917
"845","NAZCA RESTAURANT","3420 BROADWAY,QUEENS NY,11106",-73.9224321,40.7603716
"846","NAZ BAKERY & ROTI SHOP","20417 JAMAICA AVENUE,QUEENS NY,11423",-73.7554976,40.7137828
"847","NAYA MEZZE & GRILL","1057 2 AVENUE,MANHATTAN NY,10022",-73.9662178,40.7585449
"848","NAYA EXPRESS","686 3 AVENUE,MANHATTAN NY,10017",-73.9741222,40.7517576
"849","NAYA EXPRESS","1 NEW YORK PLZ,MANHATTAN NY,10004",-74.0120105,40.7021004
"850","NAYA EXPRESS","54 W 56TH ST,MANHATTAN NY,10019",-73.9771106,40.7632133
"851","NAVY","137 SULLIVAN ST,MANHATTAN NY,10012",-74.0018224,40.7268036
"852","NATUREWORKS RESTAURANT","113 EAST   31 STREET,MANHATTAN NY,10016",-73.9818634,40.7450471
"853","NATUREWORKS RESTAURANT","144 W 37TH ST,MANHATTAN NY,10018",-73.9887112,40.752442
"854","NATUREWORKS","43-45 W 55 STREET,MANHATTAN NY,10019",-73.9767012,40.7626024
"855","NATUREES","21 E 1ST ST,MANHATTAN NY,10003",-73.9910793,40.7243887
"856","NATURE'S GRILL II","138 COURT STREET,BROOKLYN NY,11201",-73.9927843,40.6893118
"857","NATURE'S GRILL","7417 3 AVENUE,BROOKLYN NY,11209",-74.0274446,40.6315891
"858","NATURE'S GRILL","1736 SHORE PARKWAY,BROOKLYN NY,11214",-73.9978155,40.5930268
"859","NATURALLY DELICIOUS CATERERS","487 COURT STREET,BROOKLYN NY,11231",-73.9986243,40.6761291
"860","NATURAL TOFU & NOODLES RESTAURANT (BOOK CHANG DONG)","4006 QUEENS BOULEVARD,QUEENS NY,11104",-73.9240396,40.7433754
"861","NATURAL SNACKS AND BEVERAGES","4221 CHURCH AVE,BROOKLYN NY,11203",-73.9373803,40.6514072
"862","NATURAL ESSENTIALS & WELLNESS","2105 1ST AVE,MANHATTAN NY,10029",-73.939341,40.791184
"863","NATURAL BLEND 2","243 MALCOLM X BLVD,BROOKLYN NY,11233",-73.9291,40.68447
"864","NATURAL BLEND","769 WASHINGTON AVENUE,BROOKLYN NY,11238",-73.9628151,40.6737799
"865","NATTUTE","48 WEST 21 STREET,MANHATTAN NY,10010",-73.9929175,40.7410469
"866","NATSUMI  TAPAS","323 3RD AVE,MANHATTAN NY,10010",-73.9823287,40.7395596
"867","NATSUMI","226 WEST   50 STREET,MANHATTAN NY,10019",-73.985274,40.7616963
"868","NATIVIDAD RESTAURANT","3766 103RD ST,QUEENS NY,11368",-73.863759,40.751383
"869","NATIVE BEAN","36B AVENUE A,MANHATTAN NY,10009",-73.9852132,40.7234564
"870","NATIONS CAFE","875 1 AVENUE,MANHATTAN NY,10017",-73.9668048,40.753141
"871","NATIONAL RESTAURANT & COFFEE SHOP","6-8 BEDFORD PARK BOULEVARD,BRONX NY,10468",-73.8891112,40.872928
"872","NATIONAL RESTAURANT & CATERING","273 BRIGHTON BEACH AVE,BROOKLYN NY,11235",-73.964908,40.5771753
"873","NATIONAL GRID","1 METROTECH,BROOKLYN NY,11201",-73.9866629,40.6932681
"874","NATIONAL DINER","135 WESTCHESTER SQ,BRONX NY,10461",-73.8420292,40.8406288
"875","NATIONAL BAKERY","767 ALLERTON AVENUE,BRONX NY,10467",-73.864681,40.865699
"876","NATIONAL BAKERY","944 INTELVALE AVENUE,BRONX NY,10459",-73.8965138,40.8212482
"877","NATIONAL BAKERY","1522 WESTCHESTER AVENUE,BRONX NY,10472",-73.8788506,40.8284417
"878","NATIONAL BAKERY","2214 WESTCHESTER AVENUE,BRONX NY,10462",-73.8510158,40.8342586
"879","NATIONAL ARTS CLUB","15 GRAMERCY PARK SOUTH,MANHATTAN NY,10003",-73.9867522,40.7376496
"880","NATIONAL","723 FULTON STREET,BROOKLYN NY,11217",-73.9763365,40.6872454
"881","NATHAN'S FAMOUS","761 7 AVENUE,MANHATTAN NY,10019",-73.9828813,40.7610785
"882","NATHAN'S FAMOUS","650 86TH ST,BROOKLYN NY,11228",-74.0218539,40.6183843
"883","NATHAN'S FAMOUS","620 ATLANTIC AVENUE,BROOKLYN NY,11217",-73.9752822,40.6826571
"884","NATHAN'S FAMOUS","200 BAYCHESTER AVE,BRONX NY,10475",-73.8276698,40.8638441
"885","NATHAN'S FAMOUS","1205 BOARDWALK,BROOKLYN NY,11224",-73.9798799,40.5733588
"886","NATHAN'S FAMOUS","5100 KINGS PLZ,BROOKLYN NY,11234",-73.9208363,40.6104056
"887","NATHAN'S FAMOUS","569 MYRTLE AVENUE,BROOKLYN NY,11205",-73.9614551,40.6942002
"888","NATHAN'S FAMOUS","2 PENN PLAZA,MANHATTAN NY,10121",-73.9921676,40.7499719
"889","NATHAN'S FAMOUS","9015 QUEENS BOULEVARD,QUEENS NY,11373",-73.8705157,40.7344654
"890","NATHAN'S FAMOUS","126 ROOSEVELT AVENUE,QUEENS NY,11368",-73.8509772,40.7529862
"891","NATHAN'S FAMOUS","1310 SURF AVENUE,BROOKLYN NY,11224",-73.9814747,40.5752945
"892","NATALIA BAR","6210 39 AVENUE,QUEENS NY,11377",-73.9013017,40.7466337
"893","NASSAU BAR","118 NASSAU STREET,MANHATTAN NY,10038",-74.0068531,40.7107613
"894","NASHEMAN GRILL & RESTAURANT","3149 CONEY ISLAND AVE,BROOKLYN NY,11235",-73.9594489,40.5792967
"895","NARUTO RAMEN","1596 3 AVENUE,MANHATTAN NY,10128",-73.9525805,40.7811959
"896","NARUTO RAMEN","276 5 AVENUE,BROOKLYN NY,11215",-73.9822291,40.6744131
"897","NARUTO RAMEN","2634 BROADWAY,MANHATTAN NY,10025",-73.9696866,40.7969585
"898","NARROWS COFFEE SHOP","10001 4 AVENUE,BROOKLYN NY,11209",-74.0334746,40.6126158
"899","NARITA JAPANESE RESTAURANT","10708 70 ROAD,QUEENS NY,11375",-73.8454959,40.7207511
"900","NARGUILE CAFE","7314 5TH AVE,BROOKLYN NY,11209",-74.0223698,40.6306434
"901","NARGIS CAFE","2818 CONEY ISLAND AVENUE,BROOKLYN NY,11235",-73.9606919,40.5878335
"902","NARGILA GRILL","1599 YORK AVENUE,MANHATTAN NY,10028",-73.9481436,40.775015
"903","NARE SUSHI","115 E 57TH ST,MANHATTAN NY,10022",-73.9702151,40.7616522
"904","NAPOLI'S PIZZA","292 EAST  204 STREET,BRONX NY,10467",-73.8789946,40.8731796
"905","NAPOLI'S BEST PIZZA","521 EAST TREMONT AVENUE,BRONX NY,10457",-73.8962876,40.8468633
"906","NAPOLI PIZZA & PASTA","3302 35 AVENUE,QUEENS NY,11106",-73.9268541,40.7571861
"907","NAPOLI PIZZA & PASTA","152 EAST  110 STREET,MANHATTAN NY,10029",-73.9442772,40.794567
"908","NAPOLI PIZZA","16402 69 AVENUE,QUEENS NY,11365",-73.8047246,40.7328495
"909","NAPOLI PIZZA","2660 HYLAN BOULEVARD,STATEN ISLAND NY,10306",-74.1103469,40.5657724
"910","NAPOLI PIZZA","254 LIVONIA AVENUE,BROOKLYN NY,11212",-73.9084315,40.66262
"911","NAPOLI PIZZA","2274 NOSTRAND AVENUE,BROOKLYN NY,11210",-73.9473617,40.6293344
"912","NAPOLI PIZZA","1206 VICTORY BOULEVARD,STATEN ISLAND NY,10301",-74.1039296,40.6160482
"913","NAPOLEON'S SOUTHERN CUISINE & BAKERY","1180 BEDFORD AVENUE,BROOKLYN NY,11216",-73.9543154,40.6838008
"914","NAPLES  45  RESTAURANT","200 PARK AVENUE,MANHATTAN NY,10003",-73.9891634,40.7368837
"915","NAPALI BHANCHHA GHAR","7406 37TH RD,QUEENS NY,11372",-73.8911677,40.7471472
"916","NAOMI KOSHER PIZZA","6828 MAIN STREET,QUEENS NY,11367",-73.8251574,40.7324547
"917","NANSEN LODGE SOCIAL CLUB","3441 VICTORY BOULEVARD,STATEN ISLAND NY,10314",-74.174088,40.603686
"918","NANOOSH","469 7TH AVE,MANHATTAN NY,10018",-73.9896083,40.7519748
"919","NANOOSH","2012 BROADWAY,MANHATTAN NY,10023",-73.9817635,40.7758565
"920","NANOOSH","173 MADISON AVENUE,MANHATTAN NY,10016",-73.9831166,40.7472556
"921","NANOOSH","30 ROCKEFELLER PLZ,MANHATTAN NY,10112",-73.9793564,40.7589426
"922","NANOOSH","111 UNIVERSITY PLACE,MANHATTAN NY,10003",-73.992122,40.7341834
"923","NANO BILLIARD CAFE","185 EAST  167 STREET,BRONX NY,10456",-73.9172963,40.8343114
"924","NANO","691 TENTH AVE,MANHATTAN NY,10036",-73.9933208,40.7630906
"925","NANNI RESTAURANT","146 EAST   46 STREET,MANHATTAN NY,10017",-73.9736793,40.7535734
"926","NANKING","1634 BROADWAY,MANHATTAN NY,10019",-73.983583,40.7617484
"927","NANKING","13407 ROCKAWAY BOULEVARD,QUEENS NY,11420",-73.8032065,40.6745323
"928","NANKING","8820 VAN WYCK EXPY,QUEENS NY,11418",-73.8166933,40.7015872
"929","NANKING","63 W 14 STREET,MANHATTAN NY,10011",-73.996427,40.7374323
"930","NANJING LIANG'S DUCK","4226 COLLEGE POINT BLVD,QUEENS NY,11355",-73.8332083,40.7538829
"931","NANIWA JAPANESE RESTAURANT","276 KINGS HIGHWAY,BROOKLYN NY,11223",-73.9804222,40.605019
"932","NANCY'S RESTAURANT","25541 JAMAICA AVENUE,QUEENS NY,11001",-73.7090259,40.7276015
"933","NANCY WHISKEY PUB","1 LISPENARD ST,MANHATTAN NY,10013",-74.004952,40.7206639
"934","NANCY RESTAURANT","2961 FULTON ST,BROOKLYN NY,11208",-73.8853791,40.6798661
"935","NANATORI JAPANESE RESTAURANT","162 MONTAGUE STREET,BROOKLYN NY,11201",-73.9928202,40.6941634
"936","NANAK SWEETS & SNACKS","13508 LIBERTY AVE,QUEENS NY,11419",-73.811419,40.6914905
"937","NANA'S KITCHEN","1809 HONE AVE,BRONX NY,10461",-73.8550875,40.8490666
"938","NANA SUSHI","511 3RD AVE,MANHATTAN NY,10016",-73.9776755,40.7458868
"939","NANA RESTAURANT & BAR","155 5 AVENUE,BROOKLYN NY,11217",-73.979201,40.6778753
"940","NAN XIANG XIAO LONG BAO RESTAURANT","3812 PRINCE STREET,QUEENS NY,11354",-73.8326551,40.7598485
"941","NAN BEI HO","21222 48 AVENUE,QUEENS NY,11364",-73.768344,40.755227
"942","NAMUDOL","2902 UNION STREET,QUEENS NY,11354",-73.8265952,40.7719688
"943","name","address",139.9033588,36.5677206
"944","NAMASTE RESTAURANT & CAFE","25811 HILLSIDE AVE,QUEENS NY,11004",-73.7098009,40.7372184
"945","NAMASTE INDIAN CUISINE","3115 30 AVENUE,QUEENS NY,11102",-73.9206691,40.7667936
"946","NAMASTE CHAUTARI RESTAURANT","7415 ROOSEVELT AVE,QUEENS NY,11372",-73.8908814,40.7471068
"947","NAMASTE","195 5TH AVE,BROOKLYN NY,11217",-73.9799635,40.6766802
"948","NAM SON RESTAURANT","245 GRAND STREET,MANHATTAN NY,10002",-73.9943952,40.7180433
"949","NAM NAM","109 MONTROSE AVENUE,BROOKLYN NY,11206",-73.9452253,40.707286
"950","NAM CAFE","75 BAXTER STREET,MANHATTAN NY,10013",-73.9998839,40.7163214
"951","NAKED DOG","47 JAVA ST,BROOKLYN NY,11222",-73.959354,40.731342
"952","NAKATA SUSHI","1775 RICHMOND ROAD,STATEN ISLAND NY,10306",-74.1041,40.5872619
"953","NAKAMURA","172 DELANCEY ST,MANHATTAN NY,10002",-73.9851122,40.7179613
"954","NAKA NAKA","458 WEST   17 STREET,MANHATTAN NY,10011",-74.0065518,40.7438296
"955","NAIVE","229 S 4TH ST,BROOKLYN NY,11211",-73.9588972,40.7106004
"956","NAIM KOSHER PIZZA","3904 15 AVENUE,BROOKLYN NY,11218",-73.9822666,40.6379697
"957","NAIDRE'S","384 7 AVENUE,BROOKLYN NY,11215",-73.9830803,40.66542
"958","NAI TAPAS BAR","174 1 AVENUE,MANHATTAN NY,10009",-73.9839023,40.7290286
"959","NAHVAE TEAL FROST","1136 PRESIDENT ST,BROOKLYN NY,11225",-73.9530722,40.6681278
"960","NAHM THAI KITCHEN","194 5 AVE,BROOKLYN NY,11217",-73.980347,40.6769302
"961","NAGOYA SUSHI","1907 KINGS HIGHWAY,BROOKLYN NY,11229",-73.9544815,40.610555
"962","NAGOYA GOURMET","2573 FRANCIS LEWIS BOULEVARD,QUEENS NY,11358",-73.7959107,40.7734748
"963","NAGOYA","1948 86TH ST,BROOKLYN NY,11214",-73.9993962,40.6050322
"964","NAGOMI","179 PRINCE STREET,MANHATTAN NY,10012",-74.0018842,40.7264709
"965","NAGLE BAKERY","1 SICKLES STREET,MANHATTAN NY,10040",-73.926617,40.8605209
"966","NAGI GOURMET DELI","2 W 129TH ST,MANHATTAN NY,10027",-73.9408273,40.8089136
"967","NADREE","20941 NORTHERN BLVD,QUEENS NY,11361",-73.7736056,40.7592968
"968","NADA-SUSHI","135 EAST   50 STREET,MANHATTAN NY,10022",-73.9717095,40.7564328
"969","NACIONES UNIDAS","11207 JAMAICA AVENUE,QUEENS NY,11418",-73.836179,40.697852
"970","NACIONAL BAKERY #1","1484 WESTCHESTER AVENUE,BRONX NY,10472",-73.8806669,40.8283447
"971","NACHO MACHO TACO","417 PROSPECT PL,BROOKLYN NY,11238",-73.9626687,40.6764978
"972","NACHO LIBRE BAKERY","690 SENECA AVE,QUEENS NY,11385",-73.9079876,40.7028034
"973","NABLUS SWEETS","6812 5 AVENUE,BROOKLYN NY,11220",-74.0210382,40.6339502
"974","NABAYA AFRICAN AMERICAN RESTUARANT","860 MELROSE AVE,BRONX NY,10451",-73.9138674,40.8237301
"975","NAAN SHACK","1445 OLMSTEAD AVE,BRONX NY,10462",-73.8551846,40.8357105
"976","N.Y. TRACKS CAFE","1556 RALPH AVENUE,BROOKLYN NY,11236",-73.918933,40.6391619
"977","N.Y. LIFE EXECUTIVE DINING ROOM .","51 MADISON AVE FL 13,MANHATTAN NY,10010",-73.98617,40.7430573
"978","N.Y. AQUARIUM","BOARDWALK WEST 8TH STREET,BROOKLYN NY,11224",-73.9764181,40.5768066
"979","N.Y. ACADEMY OF SCIENCE","250 GREENWICH STREET,MANHATTAN NY,10007",-74.0120763,40.7133882
"980","N RICO CAFE RESTAURANT","801 SOUTHERN BLVD,BRONX NY,10459",-73.896254,40.8163655
"981","N & D PIZZA","107 AVENUE U,BROOKLYN NY,11223",-73.9805326,40.5964222
"982","N & D PIZZA","2823 AVENUE U,BROOKLYN NY,11229",-73.9430831,40.6005329
"983","MYWAYCUP COFFEE","102 EAST 23 STREET,MANHATTAN NY,10010",-73.9862218,40.7398083
"984","MYUNG SAN RESTAURANT","16221 DEPOT ROAD,QUEENS NY,11358",-73.8030972,40.7621556
"985","MYTHOS RESTAURANT","19629 NORTHERN BOULEVARD,QUEENS NY,11358",-73.7847208,40.758116
"986","MYTHAI CAFE","7803 3 AVENUE,BROOKLYN NY,11209",-74.0284827,40.6291068
"987","MYSTIQUE","354 WEST ST,MANHATTAN NY,10014",-74.0101979,40.7299678
"988","MYST HOOKAH LOUNGE & CAFE","2086 CONEY ISLAND AVE,BROOKLYN NY,11223",-73.962131,40.606317
"989","MYRTLE THAI RESTAURANT","438 MYRTLE AVENUE,BROOKLYN NY,11205",-73.96806,40.6930385
"990","MYRTLE BAGEL","410 MYRTLE AVE,BROOKLYN NY,11205",-73.9693859,40.6929373
"991","MYRTLE & GOLD","343 GOLD ST,BROOKLYN NY,11201",-73.9828203,40.694096
"992","MYMOON","184 NORTH   10 STREET,BROOKLYN NY,11211",-73.9551242,40.7187637
"993","MYKITCHEN IN BROOKLYN","359 MANHATTAN AVE,BROOKLYN NY,11211",-73.9466438,40.7165797
"994","MYERS OF KESWICK THE ENGLISH PANTRY","52 GANSEVOORT ST,MANHATTAN NY,10014",-74.0070333,40.7392072
"995","MY UNCLE'S STEAKHOUSE","8908 QUEENS BLVD,QUEENS NY,11373",-73.8746279,40.7343944
"996","MY THREE SONS RESTAURANT","7121 FT HAMILTON PARKWAY,BROOKLYN NY,11228",-74.0137922,40.6272618
"997","MY PLACE FAMILY PIZZA","240 EAST  198 STREET,BRONX NY,10458",-73.8896175,40.8691441
"998","MY PIZZA","3033 AVENUE V,BROOKLYN NY,11229",-73.9372128,40.5989535
"999","MY PIZZA","755 TARGEE ST,STATEN ISLAND NY,10304",-74.0878467,40.6089437
"1000","MY PIZZA","1723 UNIVERSITY AVE,BRONX NY,10453",-73.9168727,40.8496265
"1001","MY PIZZA","301 WEST TREMONT AVENUE,BRONX NY,10453",-73.9207728,40.8540264
"1002","MY PIE","696 LEXINGTON AVENUE,MANHATTAN NY,10022",-73.9694809,40.7608512
"1003","MY NY BAKERY CAFE","1565 LEXINGTON AVENUE,MANHATTAN NY,10029",-73.9488823,40.7882156
"1004","MY MOTHER'S PLACE","10436 ROCKAWAY BLVD,QUEENS NY,11417",-73.83455,40.6787667
"1005","MY MOST FAVORITE FOOD","247 WEST   72 STREET,MANHATTAN NY,10023",-73.983302,40.7795794
